2025-02-18 16:46:18,255 INFO    MainThread:9767 [wandb_run.py:_config_callback():1253] config_cb None None {'epochs': 1, 'batch_size': 1, 'learning_rate': 1e-05, 'val_percent': 0.1, 'save_checkpoint': True, 'img_scale': 0.5, 'amp': False}
2025-02-18 16:46:36,452 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:46:36,453 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:47:33,131 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:47:33,214 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:47:33,214 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:47:33,698 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:47:46,307 INFO    MainThread:9767 [wandb_init.py:setup_run_log_directory():637] Logging user logs to /Users/mp/viscode-github/DLFromScratch/computer_vision/unet/wandb/run-20250218_164746-b1ejifh2/logs/debug.log
2025-02-18 16:47:46,309 INFO    MainThread:9767 [wandb_init.py:setup_run_log_directory():638] Logging internal logs to /Users/mp/viscode-github/DLFromScratch/computer_vision/unet/wandb/run-20250218_164746-b1ejifh2/logs/debug-internal.log
2025-02-18 16:47:46,310 INFO    MainThread:9767 [wandb_init.py:init():756] calling init triggers
2025-02-18 16:47:46,310 INFO    MainThread:9767 [wandb_init.py:init():761] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-02-18 16:47:46,310 INFO    MainThread:9767 [wandb_init.py:init():781] wandb.init() called when a run is still active
2025-02-18 16:47:46,310 INFO    MainThread:9767 [wandb_run.py:_config_callback():1253] config_cb None None {'epochs': 1, 'batch_size': 1, 'learning_rate': 1e-05, 'val_percent': 0.1, 'save_checkpoint': True, 'img_scale': 0.5, 'amp': False}
2025-02-18 16:47:58,630 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:47:58,631 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:48:03,579 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:48:03,662 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:48:03,663 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:48:03,829 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:48:16,274 INFO    MainThread:9767 [wandb_init.py:setup_run_log_directory():637] Logging user logs to /Users/mp/viscode-github/DLFromScratch/computer_vision/unet/wandb/run-20250218_164816-v2rbj8es/logs/debug.log
2025-02-18 16:48:16,277 INFO    MainThread:9767 [wandb_init.py:setup_run_log_directory():638] Logging internal logs to /Users/mp/viscode-github/DLFromScratch/computer_vision/unet/wandb/run-20250218_164816-v2rbj8es/logs/debug-internal.log
2025-02-18 16:48:16,277 INFO    MainThread:9767 [wandb_init.py:init():756] calling init triggers
2025-02-18 16:48:16,277 INFO    MainThread:9767 [wandb_init.py:init():761] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-02-18 16:48:16,277 INFO    MainThread:9767 [wandb_init.py:init():781] wandb.init() called when a run is still active
2025-02-18 16:48:16,278 INFO    MainThread:9767 [wandb_run.py:_config_callback():1253] config_cb None None {'epochs': 1, 'batch_size': 1, 'learning_rate': 1e-05, 'val_percent': 0.1, 'save_checkpoint': True, 'img_scale': 0.5, 'amp': False}
2025-02-18 16:48:24,083 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:48:24,084 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:18,308 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:18,311 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:18,311 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:50:23,407 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:50:23,408 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:50:23,408 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
